ticker,spindex,num_committees,dirs,over75_pct,num_meetings,avg_meetings
DBX,S&P 400,4.0,12.0,1.0,8.0,2.0
ENR,S&P 600,6.0,16.0,1.0,10.0,1.6666666666666667
DUK,S&P 500,10.0,40.0,1.0,14.0,1.4
DD,S&P 500,12.0,50.0,1.0,12.0,1.0
DOCS,S&P 400,3.0,6.0,1.0,6.0,2.0
DY,S&P 600,5.0,21.0,1.0,8.0,1.6
DT,S&P 400,4.0,11.0,1.0,8.0,2.0
DVAX,S&P 600,4.0,17.0,1.0,10.0,2.5
ELF,S&P 600,3.0,18.0,1.0,9.0,3.0
LOCO,S&P 600,3.0,11.0,1.0,10.0,3.3333333333333335
EOG,S&P 500,10.0,23.0,1.0,9.0,0.9
EQT,S&P 500,8.0,38.0,1.0,11.0,1.375
EPR,S&P 400,9.0,19.0,1.0,8.0,0.8888888888888888
EGBN,S&P 600,6.0,20.0,1.0,9.0,1.5
EXP,S&P 400,8.0,19.0,1.0,10.0,1.25
EGRX,S&P 600,5.0,12.0,1.0,7.0,1.4
EWBC,S&P 400,8.0,22.0,1.0,10.0,1.25
DEA,S&P 600,3.0,6.0,1.0,8.0,2.6666666666666665
EGP,S&P 400,5.0,14.0,1.0,7.0,1.4
EMN,S&P 500,8.0,29.0,1.0,12.0,1.5
EBAY,S&P 500,6.0,27.0,1.0,9.0,1.5
ECL,S&P 500,6.0,37.0,1.0,13.0,2.1666666666666665
EPC,S&P 600,8.0,27.0,1.0,10.0,1.25
EIX,S&P 500,11.0,34.0,1.0,11.0,1.0
EW,S&P 500,5.0,26.0,1.0,9.0,1.8
EGHT,S&P 600,7.0,13.0,1.0,7.0,1.0
EA,S&P 500,6.0,21.0,1.0,8.0,1.3333333333333333
EFC,S&P 600,3.0,5.0,1.0,5.0,1.6666666666666667
EMBC,S&P 600,4.0,7.0,1.0,9.0,2.25
EME,S&P 400,4.0,19.0,1.0,9.0,2.25
EBS,S&P 600,8.0,19.0,1.0,9.0,1.125
EMR,S&P 500,9.0,37.0,1.0,11.0,1.2222222222222223
AZPN,S&P 400,5.0,18.0,1.0,8.0,1.6
EIG,S&P 600,13.0,19.0,1.0,9.0,0.6923076923076923
