ticker,company_name,directorid,directorname,rolename,uniscoreavg,bachelors,masters,mba,phd,valid_start,valid_end,founder,internal_promotion
DE,John Deere,36850.0,Sam Allen,Chairman/CEO,16.45,True,False,False,False,2010.0,2019.0,False,True
DE,John Deere,36850.0,Sam Allen,President/CEO,16.45,True,False,False,False,2009.0,2010.0,False,True
DE,John Deere,1070838.0,John May,Chairman/President/CEO,47.58229166666666,True,False,True,False,2020.0,2024.0,False,True
DE,John Deere,1070838.0,John May,President/CEO,47.58229166666666,True,False,True,False,2019.0,2020.0,False,True
DE,John Deere,2536950.0,Jeff Schellenberg,CEO,56.638461538461534,True,False,True,True,2021.0,2024.0,False,False
DE,John Deere,2784754.0,James Paterson,Chairman/CEO,45.45360576923076,True,False,False,True,2013.0,2021.0,False,False
DFS,Discover Financial,33852.0,Roger Hochschild,President/CEO,45.53365384615385,True,False,True,False,2018.0,2023.0,False,True
DFS,Discover Financial,33858.0,David Nelms,CEO,74.40705128205128,True,False,True,False,2007.0,2009.0,False,False
DFS,Discover Financial,33858.0,David Nelms,Chairman/CEO,74.40705128205128,True,False,True,False,2009.0,2018.0,False,False
DFS,Discover Financial,34950.0,Ron Rhodes,President/CEO,84.03076923076924,True,False,True,False,2024.0,2024.0,False,False
DFS,Discover Financial,105742.0,Paul Phoenix,Chairman/CEO,83.32307692307693,True,False,True,False,1990.0,1992.0,False,True
DFS,Discover Financial,105742.0,Paul Phoenix,President/CEO/COO,83.32307692307693,True,False,True,False,1987.0,1990.0,False,True
DFS,Discover Financial,200642.0,Doctor Don Pether,Chairman/President/CEO,58.93076923076923,True,False,False,True,2003.0,2006.0,False,True
DFS,Discover Financial,335187.0,John Mayberry,Chairman/CEO,53.027163461538464,True,True,False,False,2002.0,2003.0,False,True
DFS,Discover Financial,335187.0,John Mayberry,President/CEO,53.027163461538464,True,True,False,False,1993.0,2002.0,False,True
DFS,Discover Financial,498243.0,John Owen,Interim President/Interim CEO,41.121875,True,False,False,False,2023.0,2024.0,False,True
DG,Dollar General,47541.0,Rick Dreiling,Chairman/CEO,17.925,True,False,False,False,2009.0,2015.0,False,False
DG,Dollar General,58926.0,H Turner Jr,Chairman/CEO,59.73076923076923,True,False,False,False,1989.0,2002.0,False,True
DG,Dollar General,58926.0,H Turner Jr,President/CEO,59.73076923076923,True,False,False,False,1977.0,1989.0,False,True
DG,Dollar General,59006.0,Don Shaffer,President/COO/Acting CEO,27.928125,True,False,False,False,2002.0,2003.0,False,True
DG,Dollar General,59276.0,Senator David Perdue Jr,CEO,75.3,True,True,False,False,2003.0,2003.0,False,False
DG,Dollar General,59276.0,Senator David Perdue Jr,Chairman/CEO,75.3,True,True,False,False,2003.0,2007.0,False,False
DG,Dollar General,487710.0,Todd Vasos,CEO,20.049999999999997,True,False,False,False,2015.0,2024.0,False,True
DG,Dollar General,1530332.0,Jeff Owen,CEO,59.73076923076923,True,False,True,False,2022.0,2023.0,False,True
DGX,Quest Diagnostics,37246.0,Steve Rusckowski,Chairman/President/CEO,63.42807692307693,True,True,False,False,2017.0,2022.0,False,False
DGX,Quest Diagnostics,37246.0,Steve Rusckowski,President/CEO,63.42807692307693,True,True,False,False,2012.0,2017.0,False,False
DGX,Quest Diagnostics,51857.0,Ken Freeman,Chairman/CEO,88.61153846153846,True,False,True,False,1996.0,2004.0,False,False
DGX,Quest Diagnostics,51857.0,Ken Freeman,President/CEO,88.61153846153846,True,False,True,False,1995.0,1996.0,False,False
DGX,Quest Diagnostics,52037.0,Doctor Surya Mohapatra,Chairman/CEO,24.10625,True,True,False,True,2011.0,2012.0,False,True
DGX,Quest Diagnostics,52037.0,Doctor Surya Mohapatra,Chairman/President/CEO,24.10625,True,True,False,True,2004.0,2011.0,False,True
DGX,Quest Diagnostics,52037.0,Doctor Surya Mohapatra,President/CEO,24.10625,True,True,False,True,2004.0,2004.0,False,True
DGX,Quest Diagnostics,1305371.0,Jim Davis,Chairman/President/CEO,89.8846153846154,True,True,False,False,2023.0,2024.0,False,True
DGX,Quest Diagnostics,1305371.0,Jim Davis,Executive VP/CEO-Elect,89.8846153846154,True,True,False,False,2022.0,2022.0,False,True
DGX,Quest Diagnostics,1305371.0,Jim Davis,President/CEO,89.8846153846154,True,True,False,False,2022.0,2023.0,False,True
DHI,DR Horton,65517.0,Donald Horton,Chairman/President/CEO,28.6375,True,False,False,False,1991.0,1998.0,False,True
DHI,DR Horton,67857.0,Don Tomnitz,Vice Chairman/CEO,40.74807692307692,True,False,True,False,1998.0,2000.0,False,True
DHI,DR Horton,67857.0,Don Tomnitz,Vice Chairman/President/CEO,40.74807692307692,True,False,True,False,2000.0,2014.0,False,True
DHI,DR Horton,511150.0,David Auld,President/CEO,27.16875,True,False,False,False,2014.0,2023.0,False,True
DHI,DR Horton,1488221.0,Paul Romanowski,President/CEO,40.33,False,False,False,False,2023.0,2024.0,False,True
DHR,Danaher Corporation,36902.0,Steven Rales,Chairman/CEO,26.4375,True,False,False,False,1984.0,1990.0,False,True
DHR,Danaher Corporation,36906.0,George Sherman,President/CEO,20.425,True,False,True,False,1990.0,2001.0,False,False
DHR,Danaher Corporation,36907.0,Larry Culp Jr,President/CEO,70.42307692307692,True,False,True,False,2001.0,2014.0,False,True
DHR,Danaher Corporation,490718.0,Tom Joyce Jr,Executive VP/CEO Designate,17.925,True,False,False,False,2014.0,2014.0,False,True
DHR,Danaher Corporation,490718.0,Tom Joyce Jr,President/CEO,17.925,True,False,False,False,2014.0,2020.0,False,True
DHR,Danaher Corporation,1382445.0,Rainer Blair,President/CEO,60.73461538461538,True,True,False,False,2020.0,2024.0,False,True
DIS,Walt Disney,16430.0,Cardon Walker,Chairman/CEO,40.33,False,False,False,False,1980.0,1983.0,False,True
DIS,Walt Disney,16457.0,Bob Iger,CEO,34.4,True,False,False,False,2022.0,2024.0,False,True
DIS,Walt Disney,16457.0,Bob Iger,Chairman/CEO,34.4,True,False,False,False,2012.0,2020.0,False,True
DIS,Walt Disney,16457.0,Bob Iger,President/CEO,34.4,True,False,False,False,2005.0,2012.0,False,True
DIS,Walt Disney,16572.0,Michael Eisner,CEO,44.63541666666667,True,False,False,False,2004.0,2005.0,False,False
DIS,Walt Disney,16572.0,Michael Eisner,Chairman/CEO,44.63541666666667,True,False,False,False,1984.0,2004.0,False,False
DIS,Walt Disney,1144998.0,Bob Chapek,CEO,55.003846153846155,True,False,True,False,2020.0,2022.0,False,True
DLR,Digital Realty,374947.0,Mike Foust,CEO,93.73076923076923,True,False,True,False,2004.0,2014.0,False,False
DLR,Digital Realty,374955.0,Bill Stein,CEO,72.36169871794873,True,True,False,True,2015.0,2022.0,False,True
DLR,Digital Realty,374955.0,Bill Stein,CEO/CFO,72.36169871794873,True,True,False,True,2014.0,2015.0,False,True
DLR,Digital Realty,374955.0,Bill Stein,CFO/Interim CEO,72.36169871794873,True,True,False,True,2014.0,2014.0,False,True
DLR,Digital Realty,374955.0,Bill Stein,CFO/Secretary/Interim CEO,72.36169871794873,True,True,False,True,2014.0,2014.0,False,True
DLR,Digital Realty,1532156.0,Andy Power,President/CEO,44.46666666666667,True,False,False,False,2023.0,2024.0,False,True
DLR,Digital Realty,1532156.0,Andy Power,President/CEO/CFO,44.46666666666667,True,False,False,False,2022.0,2023.0,False,True
DLTR,Dollar Tree,47541.0,Rick Dreiling,Chairman (Executive)/CEO,17.925,True,False,False,False,2023.0,2024.0,False,True
DLTR,Dollar Tree,70467.0,Macon Brock Jr,Chairman/CEO,48.09615384615385,True,False,False,False,2001.0,2004.0,False,True
DLTR,Dollar Tree,70467.0,Macon Brock Jr,President/CEO,48.09615384615385,True,False,False,False,1993.0,2001.0,False,True
DLTR,Dollar Tree,70482.0,Doug Perry,Chairman/CEO,29.50714285714286,True,False,False,False,1986.0,1993.0,False,False
DLTR,Dollar Tree,106603.0,Bob Sasser,CEO,30.290625,True,False,False,False,2013.0,2017.0,False,True
DLTR,Dollar Tree,106603.0,Bob Sasser,President/CEO,30.290625,True,False,False,False,2004.0,2013.0,False,True
DLTR,Dollar Tree,452406.0,Gary Philbin,CEO,17.40416666666667,True,False,True,False,2019.0,2020.0,False,True
DLTR,Dollar Tree,452406.0,Gary Philbin,President/CEO,17.40416666666667,True,False,True,False,2017.0,2019.0,False,True
DLTR,Dollar Tree,1590423.0,Mike Witynski,President/CEO,17.925,True,False,False,False,2020.0,2023.0,False,True
DLTR,Dollar Tree,1590423.0,Mike Witynski,President/CEO/Interim COO,17.925,True,False,False,False,2022.0,2022.0,False,True
DOV,Dover Corporation,35573.0,Gary Roubos,Chairman/CEO,75.86538461538461,True,False,True,False,1993.0,1994.0,False,True
DOV,Dover Corporation,35573.0,Gary Roubos,Chairman/President/CEO,75.86538461538461,True,False,True,False,1989.0,1993.0,False,True
DOV,Dover Corporation,35573.0,Gary Roubos,President/CEO,75.86538461538461,True,False,True,False,1981.0,1989.0,False,True
DOV,Dover Corporation,56932.0,Tom Reece,Chairman/CEO,18.483333333333334,True,False,False,False,2003.0,2004.0,False,True
DOV,Dover Corporation,56932.0,Tom Reece,Chairman/President/CEO,18.483333333333334,True,False,False,False,1999.0,2003.0,False,True
DOV,Dover Corporation,56932.0,Tom Reece,President/CEO,18.483333333333334,True,False,False,False,1994.0,1999.0,False,True
DOV,Dover Corporation,57267.0,Ron Hoffman,CEO,56.48341346153846,True,True,False,False,2008.0,2008.0,False,True
DOV,Dover Corporation,57267.0,Ron Hoffman,President/CEO,56.48341346153846,True,True,False,False,2005.0,2008.0,False,True
DOV,Dover Corporation,480780.0,Rich Tobin,President/CEO,48.53383190883191,True,False,True,False,2018.0,2024.0,False,True
DOV,Dover Corporation,485054.0,Bob Livingston,President/CEO,17.925,True,False,False,False,2008.0,2018.0,False,True
DOW,Dow Inc.,32531.0,Paul Oreffice,Chairman/President/CEO,16.45,True,False,False,False,1986.0,1987.0,False,True
DOW,Dow Inc.,32531.0,Paul Oreffice,President/CEO,16.45,True,False,False,False,1978.0,1986.0,False,True
DOW,Dow Inc.,33730.0,Frank Popoff,Chairman/CEO/COO,50.38461538461539,True,False,True,False,1993.0,1995.0,False,True
DOW,Dow Inc.,33730.0,Frank Popoff,President/CEO/COO,50.38461538461539,True,False,True,False,1987.0,1992.0,False,True
DOW,Dow Inc.,33763.0,Doctor Bill Stavropoulos,Chairman/CEO,54.1,True,False,False,True,2003.0,2004.0,False,True
DOW,Dow Inc.,33763.0,Doctor Bill Stavropoulos,Chairman/President/CEO,54.1,True,False,False,True,2002.0,2003.0,False,True
DOW,Dow Inc.,33763.0,Doctor Bill Stavropoulos,President/CEO,54.1,True,False,False,True,1995.0,2000.0,False,True
DOW,Dow Inc.,34714.0,Mike Parker,President/CEO,67.73076923076923,True,False,True,False,2000.0,2002.0,False,True
DOW,Dow Inc.,106669.0,Andrew Liveris,Chairman/CEO,31.421875,True,True,False,False,2016.0,2017.0,False,True
DOW,Dow Inc.,106669.0,Andrew Liveris,Chairman/President/CEO,31.421875,True,True,False,False,2006.0,2016.0,False,True
DOW,Dow Inc.,106669.0,Andrew Liveris,President/CEO,31.421875,True,True,False,False,2004.0,2006.0,False,True
DOW,Dow Inc.,221664.0,Doctor Zoltan Merszei,Chairman/President/CEO,,False,False,False,True,1974.0,1978.0,False,False
DOW,Dow Inc.,447966.0,Herbert Doan,President/CEO,75.78461538461539,True,False,False,False,1962.0,1971.0,False,True
DOW,Dow Inc.,890775.0,Jim Fitterling,CEO,44.83125,True,False,False,False,2019.0,2020.0,False,True
DOW,Dow Inc.,890775.0,Jim Fitterling,Chairman/CEO,44.83125,True,False,False,False,2020.0,2024.0,False,True
DPZ,Domino's,38981.0,Dave Brandon,Chairman/CEO,82.76153846153846,True,False,False,False,1999.0,2010.0,False,False
DPZ,Domino's,333721.0,J Doyle,President/CEO,50.34326923076923,True,False,True,False,2010.0,2018.0,False,True
DPZ,Domino's,652203.0,Russell Weiner,CEO,79.63846153846154,True,False,True,False,2022.0,2024.0,False,True
DPZ,Domino's,1110512.0,Ritch Allison Jr,CEO,69.15384615384616,True,False,True,False,2018.0,2022.0,False,True
DRI,Darden Restaurants,43691.0,Clarence Otis Jr,CEO,64.23461538461538,True,False,False,True,2004.0,2014.0,False,True
DRI,Darden Restaurants,43691.0,Clarence Otis Jr,Chairman/CEO,64.23461538461538,True,False,False,True,2005.0,2014.0,False,True
DRI,Darden Restaurants,66372.0,Doctor Joe Lee,CEO,28.524999999999995,False,False,False,True,1994.0,1995.0,False,False
DRI,Darden Restaurants,66372.0,Doctor Joe Lee,Chairman/CEO,28.525000000000002,False,False,False,True,1995.0,2004.0,False,False
DRI,Darden Restaurants,200799.0,Gene Lee Jr,Chairman/CEO,24.75,True,False,True,False,2021.0,2022.0,False,True
DRI,Darden Restaurants,200799.0,Gene Lee Jr,President/CEO,24.75,True,False,True,False,2015.0,2021.0,False,True
DRI,Darden Restaurants,200799.0,Gene Lee Jr,President/Interim CEO,24.75,True,False,True,False,2014.0,2015.0,False,True
DRI,Darden Restaurants,1595189.0,Rick Cardenas,President/CEO,34.65833333333334,True,False,True,False,2022.0,2024.0,False,True
DTE,DTE Energy,36669.0,Tony Earley Jr,Chairman/CEO,55.85230769230769,True,True,False,True,2005.0,2010.0,False,True
DTE,DTE Energy,36669.0,Tony Earley Jr,Chairman/CEO/COO,55.85230769230769,True,True,False,True,2004.0,2005.0,False,True
DTE,DTE Energy,36669.0,Tony Earley Jr,Chairman/President/CEO/COO,55.85230769230769,True,True,False,True,1998.0,2004.0,False,True
DTE,DTE Energy,201731.0,John Lobbia,Chairman/CEO,30.99,True,False,False,False,1995.0,1998.0,False,False
DTE,DTE Energy,201731.0,John Lobbia,Chairman/President/CEO,30.99,True,False,False,False,1990.0,1995.0,False,False
DTE,DTE Energy,204995.0,Gerry Anderson,Chairman/CEO,73.95769230769231,True,True,True,False,2013.0,2019.0,False,True
DTE,DTE Energy,204995.0,Gerry Anderson,Chairman/President/CEO,73.95769230769231,True,True,True,False,2011.0,2013.0,False,True
DTE,DTE Energy,204995.0,Gerry Anderson,President/CEO,73.95769230769231,True,True,True,False,2010.0,2011.0,False,True
DTE,DTE Energy,534436.0,Jerry Norcia,Chairman/CEO,30.764285714285712,True,False,False,False,2022.0,2024.0,False,True
DTE,DTE Energy,534436.0,Jerry Norcia,President/CEO,30.764285714285712,True,False,False,False,2019.0,2022.0,False,True
DUK,Duke Energy,34213.0,Jim Rogers Jr,Chairman/President/CEO,44.848290598290596,True,True,False,True,2007.0,2013.0,False,True
DUK,Duke Energy,34213.0,Jim Rogers Jr,President/CEO,44.848290598290596,True,True,False,True,2006.0,2007.0,False,False
DUK,Duke Energy,47996.0,Bill Johnson,President/CEO,65.35657051282051,True,False,False,True,2012.0,2012.0,False,False
DUK,Duke Energy,204347.0,Lynn Good,Chairman/President/CEO,16.883333333333336,True,False,False,False,2016.0,2024.0,False,True
DUK,Duke Energy,204347.0,Lynn Good,Vice Chairman/President/CEO,16.883333333333336,True,False,False,False,2013.0,2016.0,False,True
DVA,DaVita Inc.,71242.0,Kent Thiry,Chairman/CEO,93.9,True,False,True,False,1999.0,2019.0,False,False
DVA,DaVita Inc.,71242.0,Kent Thiry,Co-Chairman/CEO,93.9,True,False,True,False,2012.0,2015.0,False,False
DVA,DaVita Inc.,655130.0,Javier Rodriguez,CEO,59.200641025641026,True,False,True,False,2019.0,2024.0,False,True
DVN,Devon Energy,38021.0,J Nichols,Chairman/CEO,68.48485576923076,True,False,False,True,2003.0,2010.0,False,True
DVN,Devon Energy,38021.0,J Nichols,Chairman/President/CEO,68.48485576923076,True,False,False,True,2000.0,2003.0,False,True
DVN,Devon Energy,38021.0,J Nichols,President/CEO,68.48485576923076,True,False,False,True,1980.0,2000.0,False,True
DVN,Devon Energy,50156.0,John Richels,President/CEO,33.76339285714286,True,False,False,True,2010.0,2014.0,False,True
DVN,Devon Energy,50156.0,John Richels,Vice Chairman/President/CEO,33.76339285714286,True,False,False,True,2014.0,2015.0,False,True
DVN,Devon Energy,62347.0,Dave Hager,President/CEO,30.640625,True,False,True,False,2015.0,2021.0,False,True
DVN,Devon Energy,551643.0,Rick Muncrief,President/CEO,32.04375,True,False,False,False,2021.0,2024.0,False,False
DXCM,Dexcom,33812.0,Andy Rasdal,President/CEO,52.83653846153846,True,True,False,False,2002.0,2007.0,False,False
DXCM,Dexcom,91987.0,Terry Gregg,CEO,36.65625,True,False,False,False,2011.0,2015.0,False,True
DXCM,Dexcom,91987.0,Terry Gregg,President/CEO,36.65625,True,False,False,False,2007.0,2011.0,False,True
DXCM,Dexcom,346517.0,Kevin Sayer,Chairman/President/CEO,23.599999999999998,True,True,False,False,2018.0,2024.0,False,True
DXCM,Dexcom,346517.0,Kevin Sayer,President/CEO,23.600000000000005,True,True,False,False,2015.0,2018.0,False,True
EA,Electronic Arts,47676.0,Larry Probst III,Chairman/CEO,43.94615384615384,True,False,False,False,1998.0,2007.0,False,True
EA,Electronic Arts,47676.0,Larry Probst III,Chairman/President/CEO,43.94615384615384,True,False,False,False,1994.0,1998.0,False,True
EA,Electronic Arts,47676.0,Larry Probst III,President/CEO,43.94615384615384,True,False,False,False,1991.0,1994.0,False,True
EA,Electronic Arts,47756.0,John Riccitiello,CEO,89.5076923076923,True,False,False,False,2007.0,2013.0,False,True
EA,Electronic Arts,1207036.0,Andrew Wilson,CEO,40.33,False,False,False,False,2013.0,2021.0,False,True
EA,Electronic Arts,1207036.0,Andrew Wilson,Chairman/CEO,40.33,False,False,False,False,2021.0,2024.0,False,True
EBAY,eBay,34345.0,Meg Whitman,President/CEO,70.46196581196581,True,False,True,False,1998.0,2008.0,False,False
EBAY,eBay,34678.0,Devin Wenig,President/CEO,60.403846153846146,True,False,False,True,2015.0,2019.0,False,True
EBAY,eBay,35211.0,Pierre Omidyar,Chairman/CEO,53.003205128205124,True,False,False,False,1997.0,1998.0,False,True
EBAY,eBay,35211.0,Pierre Omidyar,Chairman/CEO/CFO,53.003205128205124,True,False,False,False,1996.0,1997.0,False,True
EBAY,eBay,35211.0,Pierre Omidyar,Chairman/President/CEO/CFO,53.003205128205124,True,False,False,False,1996.0,1996.0,False,True
EBAY,eBay,103257.0,John Donahoe II,CEO Designate,47.049038461538466,True,False,True,False,2008.0,2008.0,False,True
EBAY,eBay,103257.0,John Donahoe II,President/CEO,47.049038461538466,True,False,True,False,2008.0,2015.0,False,True
EBAY,eBay,1079366.0,Jamie Iannone,President/CEO,63.956730769230774,True,False,True,False,2020.0,2024.0,False,True
EBAY,eBay,1468697.0,Scott Schenkel,Interim CEO,42.5,True,False,False,False,2019.0,2020.0,False,True
ECL,Ecolab,27190.0,Sandy Grieve,Chairman/CEO,73.61153846153846,True,False,False,False,1983.0,1995.0,False,False
ECL,Ecolab,27190.0,Sandy Grieve,Chairman/President/CEO,73.61153846153846,True,False,False,False,1985.0,1992.0,False,False
ECL,Ecolab,51792.0,Al Schuman,Chairman/CEO,75.78461538461539,True,False,True,False,2001.0,2004.0,False,True
ECL,Ecolab,51792.0,Al Schuman,Chairman/President/CEO,75.78461538461539,True,False,True,False,2000.0,2001.0,False,True
ECL,Ecolab,51792.0,Al Schuman,President/CEO,75.78461538461539,True,False,True,False,1995.0,2000.0,False,True
ECL,Ecolab,51882.0,Doug Baker Jr,Chairman/CEO,34.4,True,False,False,False,2011.0,2021.0,False,True
ECL,Ecolab,51882.0,Doug Baker Jr,Chairman/President/CEO,34.4,True,False,False,False,2006.0,2011.0,False,True
ECL,Ecolab,51882.0,Doug Baker Jr,President/CEO,34.4,True,False,False,False,2004.0,2006.0,False,True
ECL,Ecolab,88287.0,Jack Van Fossen,Chairman/CEO,43.18705357142857,True,True,False,True,,2000.0,False,False
ECL,Ecolab,988324.0,Christophe Beck,Chairman/CEO,17.925,False,False,False,False,2022.0,2024.0,False,True
ECL,Ecolab,988324.0,Christophe Beck,Chairman/President/CEO,17.925,False,False,False,False,2022.0,2022.0,False,True
ECL,Ecolab,988324.0,Christophe Beck,President/CEO,17.925,False,False,False,False,2021.0,2022.0,False,True
ED,Consolidated Edison,34224.0,Gene McGrath,Chairman/President/CEO,50.049839743589736,True,True,True,False,1997.0,2005.0,False,False
ED,Consolidated Edison,35515.0,Kevin Burke,Chairman/President/CEO,57.19519230769231,True,True,True,True,2006.0,2013.0,False,True
ED,Consolidated Edison,35515.0,Kevin Burke,President/CEO,57.19519230769231,True,True,True,True,2005.0,2006.0,False,True
ED,Consolidated Edison,1074910.0,John McAvoy,Chairman/President/CEO,43.02820512820514,True,False,True,False,2014.0,2020.0,False,True
ED,Consolidated Edison,1074910.0,John McAvoy,President/CEO,43.02820512820514,True,False,True,False,2013.0,2014.0,False,True
ED,Consolidated Edison,1337256.0,Tim Cawley,Chairman/President/CEO,55.0923076923077,True,False,True,False,2022.0,2024.0,False,True
ED,Consolidated Edison,1337256.0,Tim Cawley,President/CEO,55.0923076923077,True,False,True,False,2020.0,2022.0,False,True
EFX,Equifax,33894.0,Clarence Rogers Jr,CEO,40.75769230769231,True,False,True,False,1989.0,1992.0,False,False
EFX,Equifax,33894.0,Clarence Rogers Jr,Chairman/CEO,40.75769230769231,True,False,True,False,1992.0,1995.0,False,False
EFX,Equifax,36541.0,Tom Chapman,Chairman/CEO,59.31955128205128,True,True,False,False,1999.0,2005.0,False,True
EFX,Equifax,36541.0,Tom Chapman,President/CEO,59.31955128205128,True,True,False,False,1998.0,1999.0,False,True
EFX,Equifax,202312.0,Mark Begor,CEO,40.764583333333334,True,False,True,False,2018.0,2024.0,False,False
EFX,Equifax,346029.0,Rick Smith,CEO,16.45,True,False,False,False,2005.0,2005.0,False,False
EFX,Equifax,346029.0,Rick Smith,Chairman Elect/CEO,16.45,True,False,False,False,2005.0,2005.0,False,False
EFX,Equifax,346029.0,Rick Smith,Chairman/CEO,16.45,True,False,False,False,2005.0,2017.0,False,False
EFX,Equifax,371164.0,Peter Aldred,Chairman/CEO,40.33,False,False,False,False,2005.0,2006.0,False,True
EFX,Equifax,371164.0,Peter Aldred,Chairman/President/CEO,40.33,False,False,False,False,2003.0,2005.0,False,True
EFX,Equifax,371608.0,Malcolm Cox,President/CEO,40.33,False,False,False,False,2000.0,2003.0,False,True
EFX,Equifax,371631.0,J Goertzen,President/CEO,40.33,False,False,False,False,2006.0,2019.0,False,True
EFX,Equifax,1385042.0,Marc Rossiter,President/CEO,35.775000000000006,True,False,False,False,2019.0,2024.0,False,True
EG,Everest Re,452023.0,Joe Taranto,Chairman/CEO,34.4,True,False,False,False,1994.0,2014.0,False,False
EG,Everest Re,452023.0,Joe Taranto,Chairman/President/CEO,34.4,True,False,False,False,1994.0,1997.0,False,False
EG,Everest Re,655850.0,Juan Andrade,President/CEO,70.94935897435897,True,True,False,False,2020.0,2024.0,False,True
EG,Everest Re,887000.0,Dom Addesso,President/CEO,45.65,True,True,False,False,2014.0,2019.0,False,True
EIX,Edison International,6499.0,John Bryson,Chairman/CEO,71.32628205128205,True,False,False,True,1990.0,2008.0,False,True
EIX,Edison International,6499.0,John Bryson,Chairman/President/CEO,71.32628205128205,True,False,False,True,2000.0,2008.0,False,True
EIX,Edison International,57976.0,Ted Craver Jr,Chairman/CEO,65.46153846153847,True,False,True,False,2016.0,2016.0,False,True
EIX,Edison International,57976.0,Ted Craver Jr,Chairman/President/CEO,65.46153846153847,True,False,True,False,2008.0,2016.0,False,True
EIX,Edison International,791001.0,Pedro Pizarro,President/CEO,68.76217948717948,True,False,False,True,2016.0,2024.0,False,True
EL,Estée Lauder Companies (The),29808.0,Fred Langhammer,President/CEO,40.33,False,False,False,False,2000.0,2004.0,False,True
EL,Estée Lauder Companies (The),51266.0,William Lauder,CEO,72.05794871794872,True,False,True,False,2008.0,2009.0,False,True
EL,Estée Lauder Companies (The),51266.0,William Lauder,President/CEO/Principal Executive Officer,72.05794871794872,True,False,True,False,2004.0,2008.0,False,True
EL,Estée Lauder Companies (The),51286.0,Leonard Lauder,Chairman/CEO,64.9948717948718,True,False,True,False,1995.0,1999.0,False,False
EL,Estée Lauder Companies (The),590109.0,Fabrizio Freda,President/CEO,17.925,True,False,False,False,2009.0,2024.0,False,True
ELV,Elevance Health,35837.0,Larry Glasscock,Chairman/President/CEO,52.16634615384615,True,False,False,False,2003.0,2007.0,False,False
ELV,Elevance Health,35837.0,Larry Glasscock,President/CEO,52.16634615384615,True,False,False,False,2001.0,2005.0,False,False
ELV,Elevance Health,184069.0,Gail Boudreaux,President/CEO,72.36538461538461,True,False,True,False,2017.0,2024.0,False,True
ELV,Elevance Health,341794.0,Joe Swedish,CEO,39.32403846153846,True,True,False,False,2013.0,2014.0,False,False
ELV,Elevance Health,341794.0,Joe Swedish,Chairman/President/CEO,39.32403846153846,True,True,False,False,2015.0,2017.0,False,False
ELV,Elevance Health,341794.0,Joe Swedish,President/CEO,39.32403846153846,True,True,False,False,2014.0,2015.0,False,False
ELV,Elevance Health,486028.0,John Cannon III,Interim President/CEO,42.759375,True,False,False,True,2012.0,2013.0,False,True
ELV,Elevance Health,487366.0,Angela Braly,Chairwoman/President/CEO,36.0,True,False,False,True,2010.0,2012.0,False,True
ELV,Elevance Health,487366.0,Angela Braly,President/CEO,36.0,True,False,False,True,2007.0,2010.0,False,True
EMN,Eastman Chemical Company,50666.0,Earnie Deavenport Jr,Chairman/CEO,49.498717948717946,True,True,False,True,1993.0,2001.0,False,True
EMN,Eastman Chemical Company,82452.0,James Ferguson,Chairman/CEO,53.861538461538466,True,False,False,False,2002.0,2009.0,False,True
EMN,Eastman Chemical Company,183262.0,Jim Rogers,Chairman/CEO,56.532211538461546,True,False,True,False,2011.0,2014.0,False,True
EMN,Eastman Chemical Company,183262.0,Jim Rogers,President/CEO,56.532211538461546,True,False,True,False,2009.0,2011.0,False,True
EMN,Eastman Chemical Company,534777.0,Mark Costa,Chair/CEO,91.61923076923077,True,False,True,False,2014.0,2024.0,False,True
EMN,Eastman Chemical Company,534777.0,Mark Costa,President/CEO,91.61923076923077,True,False,True,False,2014.0,2014.0,False,True
EMN,Eastman Chemical Company,534777.0,Mark Costa,President/CEO Designate,91.61923076923077,True,False,True,False,2013.0,2014.0,False,True
EMR,Emerson Electric,2095.0,Chuck Knight,CEO,75.78461538461539,True,False,True,False,1973.0,1974.0,False,True
EMR,Emerson Electric,2095.0,Chuck Knight,Chairman/CEO,75.78461538461539,True,False,True,False,1974.0,2000.0,False,True
EMR,Emerson Electric,2095.0,Chuck Knight,Chairman/President/CEO,75.78461538461539,True,False,True,False,1986.0,1997.0,False,True
EMR,Emerson Electric,34883.0,George Tamke,Vice Chairman/Co-CEO,76.9,True,True,False,False,1999.0,2000.0,False,True
EMR,Emerson Electric,35223.0,David Farr,CEO,52.09871794871795,True,False,True,False,2001.0,2004.0,False,True
EMR,Emerson Electric,35223.0,David Farr,CEO/COO,52.09871794871795,True,False,True,False,2000.0,2001.0,False,True
EMR,Emerson Electric,35223.0,David Farr,Chairman/CEO,52.09871794871795,True,False,True,False,2004.0,2021.0,False,True
EMR,Emerson Electric,35223.0,David Farr,Chairman/President/CEO,52.09871794871795,True,False,True,False,2005.0,2010.0,False,True
EMR,Emerson Electric,349152.0,Fred O'Such,CEO,61.84350961538461,True,False,True,False,,2024.0,False,False
EMR,Emerson Electric,2042096.0,Lal Karsanbhai,CEO,76.34230769230768,True,False,True,False,2021.0,2021.0,False,True
EMR,Emerson Electric,2042096.0,Lal Karsanbhai,President/CEO,76.34230769230768,True,False,True,False,2021.0,2024.0,False,True
ENPH,Enphase,1197971.0,Badri Kothandaraman,President/CEO,49.930897435897435,True,True,False,False,2017.0,2024.0,False,True
ENPH,Enphase,1202489.0,Paul Nahi,President/CEO,65.46153846153847,True,False,True,False,2012.0,2017.0,False,False
